age,calls,activeCalls,sms,data,subscription_a,subscription_b,subscription_c,subscription_d,plan,score
65,7,10,7,31,0,0,0,0,2,120
63,3,4,0,2,0,0,0,0,2,72
37,8,8,2,49,0,0,0,0,2,104
28,6,10,10,21,0,0,0,0,2,75
51,7,14,8,13,0,0,0,0,2,93
31,5,9,10,9,0,0,0,0,2,64
57,2,11,11,31,0,0,0,0,2,112
49,10,14,9,9,0,0,0,0,2,91
75,2,15,5,19,0,0,0,0,2,116
73,4,12,4,36,0,0,0,0,2,129
58,5,13,3,39,0,0,0,0,2,118
42,2,7,9,33,0,0,0,0,2,93
28,3,10,10,26,0,0,0,0,2,77
57,6,9,8,31,0,0,0,0,2,111
54,7,15,12,47,0,0,0,0,2,135
63,2,14,8,33,0,0,0,0,2,120
52,6,10,9,22,0,0,0,0,2,99
34,7,17,1,31,0,0,0,0,2,90
84,3,15,10,12,0,0,0,0,2,124
76,3,5,7,2,0,0,0,0,2,93
47,8,8,7,18,0,0,0,0,2,88
74,3,12,7,2,0,0,0,0,2,98
43,3,10,6,15,0,0,0,0,2,77
53,2,16,10,22,0,0,0,0,2,103
71,3,16,12,45,0,0,0,0,2,147
83,3,8,8,18,0,0,0,0,2,120
76,4,11,11,16,0,0,0,0,2,118
42,2,6,7,8,0,0,0,0,2,65
52,7,14,3,31,0,0,0,0,2,107
59,3,4,3,1,0,0,0,0,2,70
89,3,4,8,19,0,0,0,0,2,123
64,4,6,4,39,0,0,0,0,2,117
33,3,5,0,1,0,0,0,0,2,42
78,2,6,4,33,0,0,0,0,2,123
51,2,15,0,18,0,0,0,0,2,86
30,5,6,12,39,0,0,0,0,2,92
49,3,6,4,11,0,0,0,0,2,73
58,6,6,12,27,0,0,0,0,2,109
76,3,13,6,41,0,0,0,0,2,139
33,5,9,2,1,0,0,0,0,2,50
35,10,10,12,47,0,0,0,0,2,114
50,7,14,0,38,0,0,0,0,2,109
52,3,9,3,31,0,0,0,0,2,98
50,5,7,9,42,0,0,0,0,2,113
42,10,10,0,38,0,0,0,0,2,100
39,10,15,4,24,0,0,0,0,2,92
62,4,14,0,25,0,0,0,0,2,105
42,6,16,6,2,0,0,0,0,2,72
62,3,16,4,39,0,0,0,0,2,124
39,9,16,2,18,0,0,0,0,2,84
72,5,5,12,48,0,0,0,0,2,142
84,4,4,10,36,0,0,0,0,2,138
28,5,15,12,16,0,0,0,0,2,76
51,6,11,4,9,0,0,0,0,2,81
39,4,11,10,40,0,0,0,0,2,104
33,7,10,12,5,0,0,0,0,2,67
44,3,9,11,31,0,0,0,0,2,98
21,2,13,5,42,0,0,0,0,2,83
27,3,13,5,7,0,0,0,0,2,55
72,6,17,3,20,0,0,0,0,2,118
38,5,12,0,49,0,0,0,0,2,104
78,4,7,0,29,0,0,0,0,2,118
29,9,9,7,42,0,0,0,0,2,96
86,4,7,3,42,0,0,0,0,2,142
88,3,13,12,43,0,0,0,0,2,159
28,4,15,2,3,0,0,0,0,2,52
79,2,4,5,31,0,0,0,0,2,121
53,2,11,1,46,0,0,0,0,2,113
35,7,16,8,47,0,0,0,0,2,113
37,6,17,9,42,0,0,0,0,2,111
49,4,5,11,1,0,0,0,0,2,70
30,6,7,7,44,0,0,0,0,2,94
76,3,12,4,44,0,0,0,0,2,139
59,5,15,5,18,0,0,0,0,2,102
53,2,9,0,24,0,0,0,0,2,88
47,7,8,5,36,0,0,0,0,2,103
77,4,13,3,48,0,0,0,0,2,145
88,4,5,12,33,0,0,0,0,2,142
64,4,15,4,42,0,0,0,0,2,129
29,8,16,1,43,0,0,0,0,2,97
49,5,11,12,1,0,0,0,0,2,78
29,2,13,11,30,0,0,0,0,2,85
18,2,15,11,24,0,0,0,0,2,70
72,2,17,3,20,0,0,0,0,2,114
84,4,11,5,22,0,0,0,0,2,126
35,9,13,6,46,0,0,0,0,2,109
61,2,8,11,30,0,0,0,0,2,112
48,4,5,7,27,0,0,0,0,2,91
21,7,10,9,16,0,0,0,0,2,63
41,3,12,1,11,0,0,0,0,2,68
78,2,17,12,39,0,0,0,0,2,148
55,6,17,1,46,0,0,0,0,2,125
29,4,17,1,15,0,0,0,0,2,66
51,5,12,12,33,0,0,0,0,2,113
38,6,16,4,8,0,0,0,0,2,72
89,2,9,5,18,0,0,0,0,2,123
53,5,6,2,40,0,0,0,0,2,106
44,4,12,12,1,0,0,0,0,2,73
73,2,5,2,1,0,0,0,0,2,83
35,10,10,2,13,0,0,0,0,2,70
72,5,15,7,10,0,0,0,0,2,109
82,4,4,4,44,0,0,0,0,2,138
87,3,16,5,18,0,0,0,0,2,129
43,10,12,8,26,0,0,0,0,2,99
76,4,12,0,48,0,0,0,0,2,140
85,2,4,6,20,0,0,0,0,2,117
74,2,14,5,16,0,0,0,0,2,111
80,3,17,5,22,0,0,0,0,2,127
38,6,7,7,20,0,0,0,0,2,78
69,4,7,1,7,0,0,0,0,2,88
40,5,17,9,45,0,0,0,0,2,116
34,3,12,10,34,0,0,0,0,2,93
86,2,2,12,38,0,0,0,0,2,140
32,9,12,12,13,0,0,0,0,2,78
26,6,11,11,20,0,0,0,0,2,74
18,4,13,9,25,0,0,0,0,2,69
59,5,13,9,24,0,0,0,0,2,110
65,6,11,4,6,0,0,0,0,2,92
80,2,3,2,10,0,0,0,0,2,97
66,3,9,10,11,0,0,0,0,2,99
67,3,12,6,3,0,0,0,0,2,91
83,4,13,7,35,0,0,0,0,2,142
81,3,16,1,2,0,0,0,0,2,103
57,3,16,6,16,0,0,0,0,2,98
79,4,17,4,7,0,0,0,0,2,111
24,4,12,4,29,0,0,0,0,2,73
76,3,3,1,26,0,0,0,0,2,109
30,4,17,0,3,0,0,0,0,2,54
34,9,17,10,42,0,0,0,0,2,112
56,7,10,12,49,0,0,0,0,2,134
28,5,17,0,50,0,0,0,0,2,100
49,10,16,11,36,0,0,0,0,2,122
39,9,10,6,49,0,0,0,0,2,113
54,3,7,11,40,0,0,0,0,2,115
44,4,11,4,30,0,0,0,0,2,93
63,3,9,10,9,0,0,0,0,2,94
91,3,11,0,20,0,0,0,0,2,125
18,2,10,6,34,0,0,0,0,2,70
75,3,13,12,30,0,0,0,0,2,133
19,5,15,1,29,0,0,0,0,2,69
66,6,11,12,43,0,0,0,0,2,138
84,2,15,6,19,0,0,0,0,2,126
87,2,4,9,25,0,0,0,0,2,127
53,2,7,7,35,0,0,0,0,2,104
79,2,10,10,6,0,0,0,0,2,107
68,2,2,6,49,0,0,0,0,2,127
70,2,16,1,32,0,0,0,0,2,121
23,9,13,10,21,0,0,0,0,2,76
55,7,8,8,0,0,0,0,0,2,78
90,3,12,8,45,0,0,0,0,2,158
53,5,16,3,6,0,0,0,0,2,83
42,9,15,1,28,0,0,0,0,2,95
34,7,9,0,29,0,0,0,0,2,79
28,2,10,0,25,0,0,0,0,2,65
65,5,17,0,42,0,0,0,0,2,129
79,4,5,10,39,0,0,0,0,2,137
38,6,14,6,21,0,0,0,0,2,85
69,5,9,0,28,0,0,0,0,2,111
46,5,5,0,43,0,0,0,0,2,99
51,4,17,7,33,0,0,0,0,2,112
56,4,5,4,43,0,0,0,0,2,112
89,2,7,2,0,0,0,0,0,2,100
84,3,5,4,37,0,0,0,0,2,133
21,5,10,4,42,0,0,0,0,2,82
47,8,10,10,40,0,0,0,0,2,115
21,10,15,0,17,0,0,0,0,2,63
27,10,15,10,0,0,0,0,0,2,62
81,4,9,5,7,0,0,0,0,2,106
40,7,17,11,3,0,0,0,0,2,78
90,2,2,1,38,0,0,0,0,2,133
63,3,14,1,50,0,0,0,0,2,131
53,3,8,12,42,0,0,0,0,2,118
32,2,7,12,8,0,0,0,0,2,61
44,10,11,8,33,0,0,0,0,2,106
27,7,11,11,8,0,0,0,0,2,64
34,10,14,12,9,0,0,0,0,2,79
91,4,7,1,14,0,0,0,0,2,117
78,2,17,9,6,0,0,0,0,2,112
68,2,2,5,41,0,0,0,0,2,118
78,4,6,0,19,0,0,0,0,2,107
28,6,11,9,8,0,0,0,0,2,62
58,2,9,9,6,0,0,0,0,2,84
82,3,16,9,21,0,0,0,0,2,131
89,4,8,10,43,0,0,0,0,2,154
33,4,5,0,1,0,0,0,0,2,43
50,3,7,4,11,0,0,0,0,2,75
57,3,4,1,17,0,0,0,0,2,82
28,9,15,2,36,0,0,0,0,2,90
37,10,16,8,5,0,0,0,0,2,76
65,2,3,3,36,0,0,0,0,2,109
60,5,13,3,30,0,0,0,0,2,111
66,7,10,11,28,0,0,0,0,2,122
69,4,16,4,44,0,0,0,0,2,137
84,3,16,7,28,0,0,0,0,2,138
23,5,15,4,32,0,0,0,0,2,79
42,5,5,12,50,0,0,0,0,2,114
67,6,8,2,24,0,0,0,0,2,107
85,3,16,0,43,0,0,0,0,2,147
32,7,9,5,50,0,0,0,0,2,103
66,5,7,12,34,0,0,0,0,2,124
81,4,12,0,35,0,0,0,0,2,132
30,3,17,0,23,0,0,0,0,2,73
41,7,16,5,1,0,0,0,0,2,70
56,4,6,4,39,0,0,0,0,2,109
88,4,7,4,25,0,0,0,0,2,128
56,6,16,3,35,0,0,0,0,2,116
78,4,17,3,1,0,0,0,0,2,103
33,2,2,10,44,0,0,0,0,2,91
88,2,13,10,6,0,0,0,0,2,119
63,6,7,9,1,0,0,0,0,2,86
34,2,4,10,50,0,0,0,0,2,100
81,2,14,3,25,0,0,0,0,2,125
41,10,13,4,1,0,0,0,0,2,69
55,3,16,5,16,0,0,0,0,2,95
82,2,15,12,2,0,0,0,0,2,113
74,2,2,8,45,0,0,0,0,2,131
75,4,11,0,8,0,0,0,0,2,98
42,4,7,4,15,0,0,0,0,2,72
38,6,11,12,12,0,0,0,0,2,79
72,2,15,4,3,0,0,0,0,2,96
37,9,9,4,6,0,0,0,0,2,65
76,3,12,2,27,0,0,0,0,2,120
34,5,5,10,35,0,0,0,0,2,89
59,3,10,1,24,0,0,0,0,2,97
70,5,6,10,26,0,0,0,0,2,117
30,6,14,3,3,0,0,0,0,2,56
19,9,10,5,14,0,0,0,0,2,57
26,10,15,6,30,0,0,0,0,2,87
31,8,15,7,22,0,0,0,0,2,83
78,4,7,11,12,0,0,0,0,2,112
20,7,11,12,33,0,0,0,0,2,83
35,3,16,1,1,0,0,0,0,2,56
85,4,15,11,26,0,0,0,0,2,141
81,4,17,10,17,0,0,0,0,2,129
74,2,6,5,39,0,0,0,0,2,126
32,8,9,7,36,0,0,0,0,2,92
24,9,14,3,44,0,0,0,0,2,94
75,4,5,3,11,0,0,0,0,2,98
41,7,12,2,26,0,0,0,0,2,88
30,4,6,9,42,0,0,0,0,2,91
52,6,16,4,18,0,0,0,0,2,96
43,9,15,2,30,0,0,0,0,2,99
45,8,14,3,8,0,0,0,0,2,78
43,10,14,9,24,0,0,0,0,2,100
80,3,17,7,7,0,0,0,0,2,114
75,4,8,2,26,0,0,0,0,2,115
40,6,6,0,26,0,0,0,0,2,78
56,5,17,12,29,0,0,0,0,2,119
32,9,14,8,16,0,0,0,0,2,79
44,4,5,12,43,0,0,0,0,2,108
51,4,5,2,2,0,0,0,0,2,64
75,4,10,6,48,0,0,0,0,2,143
74,4,10,6,8,0,0,0,0,2,102
56,3,15,7,20,0,0,0,0,2,101
48,3,16,12,7,0,0,0,0,2,86
51,3,12,3,37,0,0,0,0,2,106
88,4,10,2,20,0,0,0,0,2,124
82,4,10,8,45,0,0,0,0,2,149
33,9,13,7,23,0,0,0,0,2,85
41,8,14,11,19,0,0,0,0,2,93
61,4,13,3,20,0,0,0,0,2,101
60,7,15,0,41,0,0,0,0,2,123
38,7,15,3,45,0,0,0,0,2,108
86,2,8,1,35,0,0,0,0,2,132
80,3,16,0,47,0,0,0,0,2,146
47,3,12,4,5,0,0,0,0,2,71
34,4,10,2,50,0,0,0,0,2,100
53,5,5,12,16,0,0,0,0,2,91
90,2,16,8,47,0,0,0,0,2,163
76,4,7,3,0,0,0,0,0,2,90
63,4,12,7,7,0,0,0,0,2,93
55,7,17,6,10,0,0,0,0,2,95
35,9,17,8,36,0,0,0,0,2,105
61,6,9,7,46,0,0,0,0,2,129
42,6,12,2,33,0,0,0,0,2,95
46,7,10,2,13,0,0,0,0,2,78
46,8,8,4,36,0,0,0,0,2,102
76,3,5,10,46,0,0,0,0,2,140
67,7,13,8,34,0,0,0,0,2,129
18,4,8,10,19,0,0,0,0,2,59
67,6,7,8,1,0,0,0,0,2,89
62,2,10,8,18,0,0,0,0,2,100
64,2,4,7,32,0,0,0,0,2,109
84,2,13,9,3,0,0,0,0,2,111
50,5,6,5,12,0,0,0,0,2,78
19,10,12,9,25,0,0,0,0,2,75
73,5,7,12,35,0,0,0,0,2,132
80,4,7,12,36,0,0,0,0,2,139
72,7,17,0,28,0,0,0,0,2,124
44,7,11,8,12,0,0,0,0,2,82
61,3,8,3,21,0,0,0,0,2,96
35,9,11,11,26,0,0,0,0,2,92
56,2,10,12,5,0,0,0,0,2,85
35,9,14,3,12,0,0,0,0,2,73
32,3,10,0,42,0,0,0,0,2,87
42,6,10,0,25,0,0,0,0,2,83
70,2,6,5,6,0,0,0,0,2,89
23,7,13,2,3,0,0,0,0,2,48
84,4,17,0,4,0,0,0,0,2,109
31,10,14,2,21,0,0,0,0,2,78
50,7,7,3,1,0,0,0,0,2,68
53,7,7,10,17,0,0,0,0,2,94
19,9,12,5,15,0,0,0,0,2,60
24,10,15,1,13,0,0,0,0,2,63
32,6,13,0,50,0,0,0,0,2,101
49,10,16,5,37,0,0,0,0,2,117
22,6,13,0,3,0,0,0,0,2,44
45,5,11,10,19,0,0,0,0,2,90
45,5,7,3,15,0,0,0,0,2,75
80,2,9,12,27,0,0,0,0,2,130
54,2,16,3,47,0,0,0,0,2,122
90,2,5,9,16,0,0,0,0,2,122
77,2,10,4,30,0,0,0,0,2,123
75,3,11,9,34,0,0,0,0,2,132
88,3,17,10,39,0,0,0,0,2,157
46,4,7,4,32,0,0,0,0,2,93
43,8,9,7,23,0,0,0,0,2,90
65,7,8,11,21,0,0,0,0,2,112
82,3,13,3,45,0,0,0,0,2,146
23,3,15,8,34,0,0,0,0,2,83
30,3,5,7,42,0,0,0,0,2,87
52,6,15,12,22,0,0,0,0,2,107
89,4,4,5,50,0,0,0,0,2,152
39,5,6,2,12,0,0,0,0,2,64
74,3,3,1,46,0,0,0,0,2,127
69,6,14,9,18,0,0,0,0,2,116
70,4,4,8,4,0,0,0,0,2,90
63,7,11,7,50,0,0,0,0,2,138
37,8,17,11,35,0,0,0,0,2,108
86,4,6,12,15,0,0,0,0,2,123
86,2,10,12,14,0,0,0,0,2,124
28,2,16,4,25,0,0,0,0,2,75
32,3,13,4,9,0,0,0,0,2,61
80,4,5,8,38,0,0,0,0,2,135
38,8,15,1,23,0,0,0,0,2,85
70,2,4,0,11,0,0,0,0,2,87
37,5,16,1,46,0,0,0,0,2,105
56,4,6,1,31,0,0,0,0,2,98
64,6,17,9,1,0,0,0,0,2,97
25,8,10,12,0,0,0,0,0,2,55
27,3,15,2,32,0,0,0,0,2,79
28,7,8,8,31,0,0,0,0,2,82
90,2,16,7,4,0,0,0,0,2,119
38,6,11,12,2,0,0,0,0,2,69
29,10,13,12,44,0,0,0,0,2,108
23,7,7,2,39,0,0,0,0,2,78
79,2,14,1,40,0,0,0,0,2,136
90,4,17,9,32,0,0,0,0,2,152
73,7,14,12,32,0,0,0,0,2,138
56,4,17,2,11,0,0,0,0,2,90
19,8,12,0,37,0,0,0,0,2,76
83,4,11,0,50,0,0,0,0,2,148
55,3,6,7,20,0,0,0,0,2,91
44,6,9,4,47,0,0,0,0,2,110
72,7,15,5,14,0,0,0,0,2,113
40,3,8,3,42,0,0,0,0,2,96
89,2,4,6,43,0,0,0,0,2,144
35,3,17,11,34,0,0,0,0,2,100
83,4,12,2,38,0,0,0,0,2,139
20,4,12,5,39,0,0,0,0,2,80
80,4,8,11,28,0,0,0,0,2,131
88,3,9,6,14,0,0,0,0,2,120
80,3,15,6,29,0,0,0,0,2,133
35,6,13,1,49,0,0,0,0,2,104
85,4,17,3,22,0,0,0,0,2,131
71,6,17,10,18,0,0,0,0,2,122
77,4,11,11,31,0,0,0,0,2,134
65,2,7,4,50,0,0,0,0,2,128
37,10,16,10,37,0,0,0,0,2,110
34,3,8,11,8,0,0,0,0,2,64
59,6,15,3,49,0,0,0,0,2,132
44,3,17,7,0,0,0,0,0,2,71
53,3,10,2,23,0,0,0,0,2,91
21,9,15,10,49,0,0,0,0,2,104
69,2,17,1,20,0,0,0,0,2,109
61,6,7,3,34,0,0,0,0,2,111
65,3,13,5,48,0,0,0,0,2,134
69,2,16,7,10,0,0,0,0,2,104
34,4,14,10,13,0,0,0,0,2,75
58,6,10,11,37,0,0,0,0,2,122
24,5,15,9,46,0,0,0,0,2,99
43,9,12,1,9,0,0,0,0,2,74
64,5,8,9,28,0,0,0,0,2,114
53,7,15,2,47,0,0,0,0,2,124
53,6,17,11,35,0,0,0,0,2,122
84,3,12,3,1,0,0,0,0,2,103
73,5,15,5,25,0,0,0,0,2,123
34,5,5,6,12,0,0,0,0,2,62
32,9,11,7,28,0,0,0,0,2,87
53,3,5,12,24,0,0,0,0,2,97
63,4,14,10,4,0,0,0,0,2,95
32,3,11,8,39,0,0,0,0,2,93
21,5,7,11,10,0,0,0,0,2,54
74,2,3,10,14,0,0,0,0,2,103
49,3,11,9,37,0,0,0,0,2,109
69,5,16,2,15,0,0,0,0,2,107
76,4,15,12,24,0,0,0,0,2,131
57,4,11,0,36,0,0,0,0,2,108
18,5,13,11,5,0,0,0,0,2,52
18,5,5,5,2,0,0,0,0,2,35
24,5,14,10,23,0,0,0,0,2,76
40,10,15,2,33,0,0,0,0,2,100
73,7,16,6,36,0,0,0,0,2,138
41,4,8,5,18,0,0,0,0,2,76
75,4,7,9,46,0,0,0,0,2,141
18,6,14,6,48,0,0,0,0,2,92
70,5,6,10,4,0,0,0,0,2,95
38,8,15,10,26,0,0,0,0,2,97
45,7,13,8,3,0,0,0,0,2,76
58,3,17,3,20,0,0,0,0,2,101
30,2,10,6,10,0,0,0,0,2,58
20,2,11,12,36,0,0,0,0,2,81
88,4,4,12,38,0,0,0,0,2,146
42,2,7,3,26,0,0,0,0,2,80
76,3,3,2,38,0,0,0,0,2,122
45,8,13,5,41,0,0,0,0,2,112
86,2,7,11,8,0,0,0,0,2,114
21,8,11,6,25,0,0,0,0,2,71
84,4,7,2,20,0,0,0,0,2,117
90,4,16,4,46,0,0,0,0,2,160
81,4,6,10,10,0,0,0,0,2,111
55,6,10,1,1,0,0,0,0,2,73
49,5,13,2,26,0,0,0,0,2,95
74,2,3,0,38,0,0,0,0,2,117
50,2,17,3,27,0,0,0,0,2,99
71,3,10,2,33,0,0,0,0,2,119
52,4,5,10,30,0,0,0,0,2,101
40,3,11,3,47,0,0,0,0,2,104
50,3,12,0,42,0,0,0,0,2,107
73,7,9,6,27,0,0,0,0,2,122
72,7,8,7,50,0,0,0,0,2,144
24,3,15,0,9,0,0,0,0,2,51
48,4,16,12,11,0,0,0,0,2,91
48,9,10,12,36,0,0,0,0,2,115
66,6,12,0,23,0,0,0,0,2,107
19,9,14,5,0,0,0,0,0,2,47
28,4,12,8,17,0,0,0,0,2,69
32,10,13,11,30,0,0,0,0,2,96
32,2,11,3,31,0,0,0,0,2,79
34,4,11,1,43,0,0,0,0,2,93
60,3,10,9,26,0,0,0,0,2,108
45,8,12,8,2,0,0,0,0,2,75
82,4,8,2,37,0,0,0,0,2,133
71,7,11,8,37,0,0,0,0,2,134
64,3,11,1,12,0,0,0,0,2,91
34,3,15,4,15,0,0,0,0,2,71
41,2,4,7,0,0,0,0,0,2,54
24,7,15,10,35,0,0,0,0,2,91
19,2,17,11,9,0,0,0,0,2,58
69,6,15,10,28,0,0,0,0,2,128
59,4,4,12,2,0,0,0,0,2,81
62,4,15,11,29,0,0,0,0,2,121
33,10,13,5,22,0,0,0,0,2,83
75,4,10,1,38,0,0,0,0,2,128
66,6,9,7,2,0,0,0,0,2,90
36,4,8,2,25,0,0,0,0,2,75
32,3,15,3,10,0,0,0,0,2,63
90,3,15,11,1,0,0,0,0,2,120
74,4,12,3,23,0,0,0,0,2,116
60,4,12,7,14,0,0,0,0,2,97
88,2,6,9,0,0,0,0,0,2,105
21,2,14,12,31,0,0,0,0,2,80
45,3,14,5,15,0,0,0,0,2,82
76,3,15,3,17,0,0,0,0,2,114
91,4,12,5,50,0,0,0,0,2,162
46,5,13,12,2,0,0,0,0,2,78
72,7,9,1,7,0,0,0,0,2,96
48,4,4,12,35,0,0,0,0,2,103
86,4,11,2,9,0,0,0,0,2,112
63,2,6,3,34,0,0,0,0,2,108
79,2,11,2,27,0,0,0,0,2,121
89,4,4,4,33,0,0,0,0,2,134
90,4,11,10,49,0,0,0,0,2,164
25,3,3,1,50,0,0,0,0,2,82
84,4,11,3,1,0,0,0,0,2,103
57,2,11,10,31,0,0,0,0,2,111
24,6,9,2,15,0,0,0,0,2,56
42,2,14,8,4,0,0,0,0,2,70
52,6,11,2,6,0,0,0,0,2,77
25,7,14,7,25,0,0,0,0,2,78
78,2,17,7,20,0,0,0,0,2,124
79,2,15,9,49,0,0,0,0,2,154
83,4,14,4,25,0,0,0,0,2,130
85,4,10,6,4,0,0,0,0,2,109
76,3,6,5,6,0,0,0,0,2,96
75,2,14,12,6,0,0,0,0,2,109
24,9,17,9,45,0,0,0,0,2,104
80,4,10,4,12,0,0,0,0,2,110
38,9,14,10,12,0,0,0,0,2,83
29,5,15,12,16,0,0,0,0,2,77
76,4,4,0,35,0,0,0,0,2,119
78,4,10,5,20,0,0,0,0,2,117
27,7,7,12,33,0,0,0,0,2,86
25,7,15,8,12,0,0,0,0,2,67
40,6,14,9,26,0,0,0,0,2,95
49,8,9,18,416,0,0,0,0,3,500
26,13,21,10,76,0,0,0,0,3,146
49,11,12,11,391,0,0,0,0,3,474
76,5,13,19,382,0,0,0,0,3,495
34,14,20,0,153,0,0,0,0,3,221
54,7,19,19,296,0,0,0,0,3,395
64,8,15,18,144,0,0,0,0,3,249
49,14,15,4,113,0,0,0,0,3,195
51,5,10,7,296,0,0,0,0,3,369
73,5,18,18,435,0,0,0,0,3,549
41,12,14,8,361,0,0,0,0,3,436
19,6,13,12,58,0,0,0,0,3,108
68,5,5,0,61,0,0,0,0,3,139
68,7,20,16,212,0,0,0,0,3,323
67,5,18,12,226,0,0,0,0,3,328
73,9,11,16,255,0,0,0,0,3,364
24,7,18,11,371,0,0,0,0,3,431
50,10,17,3,217,0,0,0,0,3,297
37,13,13,3,482,0,0,0,0,3,548
79,5,6,9,226,0,0,0,0,3,325
25,5,5,2,247,0,0,0,0,3,284
41,10,11,5,204,0,0,0,0,3,271
32,12,13,8,126,0,0,0,0,3,191
43,13,19,0,121,0,0,0,0,3,196
75,5,21,13,289,0,0,0,0,3,403
56,5,13,0,222,0,0,0,0,3,296
37,10,11,2,69,0,0,0,0,3,129
58,5,17,10,487,0,0,0,0,3,577
29,12,13,15,230,0,0,0,0,3,299
29,5,15,10,339,0,0,0,0,3,398
48,10,19,19,441,0,0,0,0,3,537
65,6,15,5,480,0,0,0,0,3,571
60,5,18,13,128,0,0,0,0,3,224
60,8,19,18,146,0,0,0,0,3,251
39,6,15,0,249,0,0,0,0,3,309
73,5,6,6,227,0,0,0,0,3,317
77,5,19,9,482,0,0,0,0,3,592
39,9,18,11,101,0,0,0,0,3,178
57,5,9,5,349,0,0,0,0,3,425
57,10,18,4,417,0,0,0,0,3,506
76,5,9,18,373,0,0,0,0,3,481
43,8,21,20,381,0,0,0,0,3,473
64,9,18,6,162,0,0,0,0,3,259
38,6,18,9,299,0,0,0,0,3,370
70,6,12,2,211,0,0,0,0,3,301
47,14,21,19,338,0,0,0,0,3,439
40,8,17,6,188,0,0,0,0,3,259
58,7,14,7,54,0,0,0,0,3,140
75,5,16,0,451,0,0,0,0,3,547
37,8,12,11,270,0,0,0,0,3,338
60,5,5,6,320,0,0,0,0,3,396
71,9,19,6,424,0,0,0,0,3,529
41,5,9,8,231,0,0,0,0,3,294
47,11,17,8,69,0,0,0,0,3,152
60,6,18,13,66,0,0,0,0,3,163
49,12,20,4,69,0,0,0,0,3,154
61,8,16,17,54,0,0,0,0,3,156
73,10,19,7,497,0,0,0,0,3,606
36,13,18,10,220,0,0,0,0,3,297
48,12,14,7,376,0,0,0,0,3,457
18,8,18,4,190,0,0,0,0,3,238
51,6,10,12,176,0,0,0,0,3,255
29,5,15,4,483,0,0,0,0,3,536
20,13,20,5,378,0,0,0,0,3,436
36,9,15,5,83,0,0,0,0,3,148
32,14,17,19,339,0,0,0,0,3,421
43,13,21,1,382,0,0,0,0,3,460
79,5,8,2,369,0,0,0,0,3,463
65,9,20,16,378,0,0,0,0,3,488
64,8,21,8,477,0,0,0,0,3,578
56,7,20,4,384,0,0,0,0,3,471
51,7,21,16,398,0,0,0,0,3,493
28,14,17,20,356,0,0,0,0,3,435
43,6,21,16,98,0,0,0,0,3,184
77,5,14,10,222,0,0,0,0,3,328
23,6,19,12,84,0,0,0,0,3,144
36,8,14,5,104,0,0,0,0,3,167
25,7,10,15,382,0,0,0,0,3,439
73,9,19,0,82,0,0,0,0,3,183
22,10,14,3,146,0,0,0,0,3,195
26,5,21,2,54,0,0,0,0,3,108
47,13,19,6,452,0,0,0,0,3,537
60,6,13,4,347,0,0,0,0,3,430
45,9,10,7,481,0,0,0,0,3,552
61,5,13,18,422,0,0,0,0,3,519
67,9,18,14,53,0,0,0,0,3,161
53,6,10,18,125,0,0,0,0,3,212
53,10,15,15,253,0,0,0,0,3,346
23,13,20,18,51,0,0,0,0,3,125
27,14,21,11,253,0,0,0,0,3,326
44,9,21,18,463,0,0,0,0,3,555
63,9,17,15,74,0,0,0,0,3,178
79,5,17,18,328,0,0,0,0,3,447
18,5,13,9,424,0,0,0,0,3,469
28,10,19,6,145,0,0,0,0,3,208
18,6,8,9,312,0,0,0,0,3,353
47,5,10,18,55,0,0,0,0,3,135
79,5,11,18,401,0,0,0,0,3,514
26,12,17,6,251,0,0,0,0,3,312
65,8,17,8,129,0,0,0,0,3,227
19,7,12,14,375,0,0,0,0,3,427
26,12,20,2,396,0,0,0,0,3,456
68,5,6,12,213,0,0,0,0,3,304
25,12,21,15,387,0,0,0,0,3,460
44,8,9,14,190,0,0,0,0,3,265
47,6,20,0,363,0,0,0,0,3,436
40,8,10,20,258,0,0,0,0,3,336
65,6,6,12,268,0,0,0,0,3,357
75,5,7,9,481,0,0,0,0,3,577
58,5,14,14,249,0,0,0,0,3,340
56,8,15,16,323,0,0,0,0,3,418
18,8,9,18,179,0,0,0,0,3,232
79,5,6,17,409,0,0,0,0,3,516
64,5,21,2,175,0,0,0,0,3,267
29,13,15,4,150,0,0,0,0,3,211
36,9,19,16,110,0,0,0,0,3,190
42,6,12,18,335,0,0,0,0,3,413
70,7,8,15,104,0,0,0,0,3,204
53,10,19,10,102,0,0,0,0,3,194
39,9,11,20,66,0,0,0,0,3,145
42,6,6,9,492,0,0,0,0,3,555
74,5,14,2,199,0,0,0,0,3,294
21,11,18,15,478,0,0,0,0,3,543
24,8,15,12,444,0,0,0,0,3,503
23,9,11,17,373,0,0,0,0,3,433
45,14,21,17,163,0,0,0,0,3,260
70,9,21,15,207,0,0,0,0,3,322
39,6,9,8,468,0,0,0,0,3,530
79,5,5,14,305,0,0,0,0,3,408
76,5,20,17,144,0,0,0,0,3,262
60,7,7,4,410,0,0,0,0,3,488
44,7,18,2,377,0,0,0,0,3,448
60,9,14,13,275,0,0,0,0,3,371
60,8,19,9,168,0,0,0,0,3,264
25,7,12,5,265,0,0,0,0,3,314
39,5,15,13,138,0,0,0,0,3,210
27,8,12,5,433,0,0,0,0,3,485
51,8,14,8,189,0,0,0,0,3,270
72,8,9,14,197,0,0,0,0,3,300
